Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000136273	HUS1	protein_coding	0.10160529676932263	0.16914784697787977	0.283	0.363	1	30	28	ENSG00000136273
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000173083	HPSE	protein_coding	0.10164982448683431	-0.661603315	0.016	0.034	1	1	2	ENSG00000173083
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000185883	ATP6V0C	protein_coding	0.10165155573372298	-0.308232204	0.446	0.452	1	92	182	ENSG00000185883
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000003147	ICA1	protein_coding	0.10165431373836585	-0.055920858	0.147	0.193	1	13	13	ENSG00000003147
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000239282	CASTOR1	protein_coding	0.10171113745158666	0.226689973	0.023	0.046	1	2	3	ENSG00000239282
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169249	ZRSR2	protein_coding	0.10173621402899657	0.8368215924777189	0.248	0.222	1	24	15	ENSG00000169249
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156675	RAB11FIP1	protein_coding	0.10179388338278478	-0.267572095	0.399	0.466	1	48	55	ENSG00000156675
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000110002	VWA5A	protein_coding	0.10184602710873056	-0.549259905	0.019	0.04	1	1	2	ENSG00000110002
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000128805	ARHGAP22	protein_coding	0.10186648567963331	-0.719741137	0.039	0.065	1	3	7	ENSG00000128805
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000133619	KRBA1	protein_coding	0.10197859131376036	0.9931474140193379	0.136	0.107	1	11	6	ENSG00000133619
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000124225	PMEPA1	protein_coding	0.1021260620643707	0.8365519939555139	0.163	0.135	1	23	11	ENSG00000124225
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000068489	PRR11	protein_coding	0.10214944983101427	0.5213434210118164	0.147	0.115	1	24	18	ENSG00000068489
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000258057	BCDIN3D-AS1	lncRNA	0.10216079392478768	-0.549408333	0.016	0.034	1	1	2	ENSG00000258057
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000120896	SORBS3	protein_coding	0.10229870809268955	-0.035565425	0.267	0.335	1	25	26	ENSG00000120896
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000133138	TBC1D8B	protein_coding	0.10239467840975074	-0.040817901	0.136	0.185	1	15	12	ENSG00000133138
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135749	PCNX2	protein_coding	0.10239661864735645	0.28686842604122553	0.081	0.056	1	6	3	ENSG00000135749
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000127507	ADGRE2	protein_coding	0.10240261318006823	-0.25196534	0.023	0.045	1	3	3	ENSG00000127507
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196275	GTF2IRD2	protein_coding	0.10248790271330631	0.6077877022521458	0.264	0.234	1	28	18	ENSG00000196275
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104369	JPH1	protein_coding	0.10254105367939637	-0.534191731	0.023	0.045	1	4	3	ENSG00000104369
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188603	CLN3	protein_coding	0.10294666104938316	-0.326642721	0.054	0.084	1	4	5	ENSG00000188603
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000258315	BACC1	protein_coding	0.10302629186570668	0.4861662272081584	0.151	0.214	1	15	16	ENSG00000258315
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170631	ZNF16	protein_coding	0.10304202341966641	0.1597454744417548	0.112	0.156	1	9	10	ENSG00000170631
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000132824	SERINC3	protein_coding	0.10304206473878796	0.20951907289435462	0.674	0.748	1	134	109	ENSG00000132824
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000102221	JADE3	protein_coding	0.10305998232909151	-0.424407315	0.019	0.04	1	2	2	ENSG00000102221
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197576	HOXA4	protein_coding	0.10310203471910447	0.8414893770699523	0.14	0.111	1	11	7	ENSG00000197576
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198873	GRK5	protein_coding	0.10314770357886659	-0.372299035	0.062	0.093	1	5	6	ENSG00000198873
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167522	ANKRD11	protein_coding	0.10321522437489686	-0.008343209	0.802	0.812	1	236	240	ENSG00000167522
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000037897	METTL1	protein_coding	0.10330006196241573	-0.086937814	0.236	0.298	1	21	20	ENSG00000037897
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158516	CPA2	protein_coding	0.10334520666708988	-0.988666161	0.023	0.044	1	2	3	ENSG00000158516
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000155265	GOLGA7B	protein_coding	0.10334926189473932	-0.829681001	0.027	0.049	1	3	3	ENSG00000155265
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176407	KCMF1	protein_coding	0.10347175561850383	-0.164026376	0.407	0.492	1	45	47	ENSG00000176407
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000185973	TMLHE	protein_coding	0.10355272104225653	1.0024703557340295	0.182	0.152	1	15	9	ENSG00000185973
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170265	ZNF282	protein_coding	0.10356732352969696	0.884135648	0.217	0.192	1	20	12	ENSG00000170265
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182196	ARL6IP4	protein_coding	0.10365382977614312	0.10331394476672173	0.853	0.891	1	231	221	ENSG00000182196
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204568	MRPS18B	protein_coding	0.10369397904100396	-0.039436945	0.694	0.805	1	121	131	ENSG00000204568
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112697	TMEM30A	protein_coding	0.10378799410069302	0.6602493772522897	0.481	0.519	1	75	49	ENSG00000112697
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000150347	ARID5B	protein_coding	0.10382710331670472	-0.231409664	0.581	0.685	1	102	121	ENSG00000150347
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000142330	CAPN10	protein_coding	0.10392922763426099	0.283207077	0.097	0.139	1	8	8	ENSG00000142330
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213380	COG8	protein_coding	0.10393904387927602	0.4162526672908844	0.174	0.141	1	16	9	ENSG00000213380
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100473	COCH	protein_coding	0.10403910749610154	-0.775912112	0.012	0.029	1	1	2	ENSG00000100473
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000058729	RIOK2	protein_coding	0.10416446455141157	0.23939208179251947	0.236	0.302	1	20	23	ENSG00000058729
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000151893	CACUL1	protein_coding	0.10419254865319783	0.062871822	0.31	0.399	1	36	33	ENSG00000151893
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000125726	CD70	protein_coding	0.10420215551399045	2.5480017535406834	0.039	0.023	1	12	2	ENSG00000125726
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000261594	TPBGL	protein_coding	0.10425638080339902	-0.369758203	0.012	0.029	1	1	2	ENSG00000261594
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156171	DRAM2	protein_coding	0.10440365133283257	0.7491436810183401	0.326	0.308	1	31	21	ENSG00000156171
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187210	GCNT1	protein_coding	0.10445643949801299	-0.350498074	0.031	0.054	1	2	3	ENSG00000187210
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000145386	CCNA2	protein_coding	0.1044588254357452	-0.47870886	0.05	0.078	1	8	14	ENSG00000145386
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163918	RFC4	protein_coding	0.10448436982904416	0.24376229909937663	0.174	0.234	1	20	19	ENSG00000163918
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000141013	GAS8	protein_coding	0.10463706459642626	0.049742948	0.248	0.305	1	22	22	ENSG00000141013
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221909	FAM200A	protein_coding	0.10473439373401656	0.5952738071447521	0.271	0.243	1	28	16	ENSG00000221909
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000072840	EVC	protein_coding	0.10473945547208197	-0.390104366	0.062	0.093	1	5	5	ENSG00000072840
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182983	ZNF662	protein_coding	0.10481337408770065	0.4009655264447751	0.031	0.056	1	2	3	ENSG00000182983
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156671	SAMD8	protein_coding	0.10484504165911326	0.6110218586499756	0.186	0.152	1	16	9	ENSG00000156671
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000154222	CC2D1B	protein_coding	0.1049336943035259	0.7729142721935145	0.236	0.212	1	22	14	ENSG00000154222
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196419	XRCC6	protein_coding	0.10496169024649712	-0.140938297	0.779	0.853	1	207	224	ENSG00000196419
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000155592	ZKSCAN2	protein_coding	0.10496600371287415	0.20089450500769646	0.066	0.098	1	5	6	ENSG00000155592
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158292	GPR153	protein_coding	0.1049794016800758	0.29617252664424054	0.236	0.199	1	22	15	ENSG00000158292
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196689	TRPV1	protein_coding	0.10501144493834544	2.0095869755746705	0.023	0.012	1	2	1	ENSG00000196689
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205212	CCDC144NL	transcribed_unprocessed_pseudogene	0.10514201651178398	-0.324370592	0.008	0.023	1	1	1	ENSG00000205212
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000089902	RCOR1	protein_coding	0.10516362870485287	0.70090162	0.271	0.248	1	28	17	ENSG00000089902
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000099994	SUSD2	protein_coding	0.1052400176774126	-0.651416022	0.008	0.023	1	1	1	ENSG00000099994
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000115163	CENPA	protein_coding	0.10536827437018335	-1.021509782	0.039	0.064	1	7	14	ENSG00000115163
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000166484	MAPK7	protein_coding	0.10547772067389752	0.4027548686758027	0.101	0.144	1	8	8	ENSG00000166484
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135441	BLOC1S1	protein_coding	0.1055710264798601	-0.089535663	0.647	0.759	1	114	126	ENSG00000135441
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000013573	DDX11	protein_coding	0.10563190991671798	0.1894701270909276	0.112	0.159	1	13	12	ENSG00000013573
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000084623	EIF3I	protein_coding	0.10570482070476973	0.14122240273152875	0.822	0.856	1	209	193	ENSG00000084623
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188372	ZP3	protein_coding	0.10572077484584014	1.2005021544214038	0.14	0.114	1	13	7	ENSG00000188372
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134007	ADAM20	protein_coding	0.1057295963828809	-0.538062464	0	0.01	1	0	1	ENSG00000134007
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000047457	CP	protein_coding	0.1057295963828809	-1.16305043	0	0.01	1	0	1	ENSG00000047457
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196196	HRCT1	protein_coding	0.1057295963828809	-0.23201	0	0.01	1	0	1	ENSG00000196196
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000132465	JCHAIN	protein_coding	0.1057295963828809	-1.841213155	0	0.01	1	0	1	ENSG00000132465
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000143674	MAP3K21	protein_coding	0.1057295963828809	-0.056562342	0	0.01	1	0	1	ENSG00000143674
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000152192	POU4F1	protein_coding	0.1057295963828809	-0.527968311	0	0.01	1	0	1	ENSG00000152192
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000107295	SH3GL2	protein_coding	0.1057295963828809	-0.432931557	0	0.01	1	0	1	ENSG00000107295
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000262209	PCDHGB3	protein_coding	0.1057295963828809	-0.308232653	0	0.01	1	0	1	ENSG00000262209
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122824	NUDT10	protein_coding	0.1057295963828809	-0.04266002	0	0.01	1	0	1	ENSG00000122824
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000253327	RAD21-AS1	lncRNA	0.1057295963828809	-0.545232448	0	0.01	1	0	1	ENSG00000253327
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000179314	WSCD1	protein_coding	0.1057295963828809	-0.226121602	0	0.01	1	0	1	ENSG00000179314
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176907	TCIM	protein_coding	0.1057295963828809	-2.40590745	0	0.01	1	0	1	ENSG00000176907
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236091	LINC02243	lncRNA	0.1057295963828809	-0.437904817	0	0.01	1	0	1	ENSG00000236091
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000131732	ZCCHC9	protein_coding	0.10575247221274908	-0.208961535	0.426	0.504	1	53	54	ENSG00000131732
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000068366	ACSL4	protein_coding	0.1058277530029219	0.065640708	0.217	0.283	1	24	22	ENSG00000068366
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000141574	SECTM1	protein_coding	0.10584755366278012	1.557262336	0.035	0.02	1	9	1	ENSG00000141574
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182134	TDRKH	protein_coding	0.10587892381890394	-0.072819616	0.078	0.112	1	6	7	ENSG00000182134
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177098	SCN4B	protein_coding	0.10599622895176466	-0.78121387	0.004	0.017	1	0	1	ENSG00000177098
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000145685	LHFPL2	protein_coding	0.10601868959819155	0.3863058540180706	0.481	0.48	1	77	54	ENSG00000145685
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175449	RFESD	protein_coding	0.10603702792260979	1.3979777687490826	0.066	0.046	1	5	3	ENSG00000175449
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000136280	CCM2	protein_coding	0.10607606955198168	0.5346523843718107	0.395	0.389	1	47	32	ENSG00000136280
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100105	PATZ1	protein_coding	0.10639536892503362	0.2174488580208993	0.205	0.266	1	19	19	ENSG00000100105
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108559	NUP88	protein_coding	0.1064712760262524	0.023018728236336994	0.213	0.27	1	22	19	ENSG00000108559
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000095574	IKZF5	protein_coding	0.10650246207624468	-0.087210732	0.085	0.12	1	6	7	ENSG00000095574
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176148	TCP11L1	protein_coding	0.10665120059590735	-0.324119461	0.081	0.117	1	7	7	ENSG00000176148
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122691	TWIST1	protein_coding	0.10667666053150487	-0.166405186	0.248	0.314	1	32	32	ENSG00000122691
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184110	EIF3C	protein_coding	0.10690447049309981	-0.025851725	0.14	0.186	1	11	12	ENSG00000184110
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000179941	BBS10	protein_coding	0.10693148771621441	-0.433590717	0.081	0.114	1	6	7	ENSG00000179941
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187815	ZFP69	protein_coding	0.10698200784855769	-1.080306389	0.023	0.044	1	2	2	ENSG00000187815
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196814	MVB12B	protein_coding	0.1070005215036263	1.2349226893437826	0.116	0.09	1	9	6	ENSG00000196814
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134871	COL4A2	protein_coding	0.10707751247302359	0.6237596033358495	0.314	0.306	1	69	33	ENSG00000134871
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000151748	SAV1	protein_coding	0.107175631	-0.026816482	0.333	0.414	1	35	35	ENSG00000151748
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122386	ZNF205	protein_coding	0.10720507631388143	0.24939191154408746	0.174	0.228	1	13	14	ENSG00000122386
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000147684	NDUFB9	protein_coding	0.10721890203120017	0.23740580936321365	0.895	0.91	1	306	290	ENSG00000147684
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169217	CD2BP2	protein_coding	0.10737651337170598	0.3783896790629673	0.469	0.477	1	53	42	ENSG00000169217
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000185201	IFITM2	protein_coding	0.10743351856475047	-0.294826721	0.864	0.856	1	323	455	ENSG00000185201
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163795	ZNF513	protein_coding	0.10750013136003646	0.8128296805223032	0.147	0.117	1	12	7	ENSG00000163795
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100426	ZBED4	protein_coding	0.10752232074509335	-0.06763224	0.205	0.261	1	19	20	ENSG00000100426
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000243646	IL10RB	protein_coding	0.10755339415791602	0.15280231269880984	0.074	0.109	1	6	6	ENSG00000243646
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221883	ARIH2OS	lncRNA	0.10758201512242514	-0.011599891	0.05	0.079	1	4	4	ENSG00000221883
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000148341	SH3GLB2	protein_coding	0.10784716148652616	0.843719119	0.213	0.187	1	19	13	ENSG00000148341
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000157014	TATDN2	protein_coding	0.10787617852312513	-0.303451616	0.085	0.118	1	6	7	ENSG00000157014
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000160190	SLC37A1	protein_coding	0.10802725253223863	1.3379851068825275	0.047	0.029	1	4	2	ENSG00000160190
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181804	SLC9A9	protein_coding	0.10813014103477542	1.5051246427535254	0.016	0.007	1	1	0	ENSG00000181804
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198168	SVIP	protein_coding	0.10831847710418226	0.018660811	0.422	0.54	1	76	61	ENSG00000198168
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177034	MTX3	protein_coding	0.10835685786186273	0.163371404	0.151	0.2	1	16	13	ENSG00000177034
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000189266	PNRC2	protein_coding	0.1084292492752262	0.367747703	0.574	0.619	1	101	80	ENSG00000189266
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000157107	FCHO2	protein_coding	0.1084915521489364	0.9366831884545355	0.198	0.171	1	20	11	ENSG00000157107
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000062370	ZNF112	protein_coding	0.10857460089735227	-0.261920123	0.047	0.074	1	4	4	ENSG00000062370
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000114767	RRP9	protein_coding	0.10879166036977281	0.1288090442110308	0.225	0.288	1	20	21	ENSG00000114767
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000160408	ST6GALNAC6	protein_coding	0.10881873504751462	-0.726842522	0.004	0.017	1	0	1	ENSG00000160408
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000178896	EXOSC4	protein_coding	0.10883386899032611	0.011810496486899746	0.616	0.741	1	98	107	ENSG00000178896
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204438	GPANK1	protein_coding	0.10884825961443886	0.3603527718129307	0.43	0.419	1	45	36	ENSG00000204438
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108774	RAB5C	protein_coding	0.10893887871849395	0.18973108959478902	0.663	0.694	1	147	118	ENSG00000108774
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182749	PAQR7	protein_coding	0.10897606517231342	0.6337129634894301	0.132	0.102	1	10	6	ENSG00000182749
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213512	GBP7	protein_coding	0.10916963835439282	0.8788221049884397	0.027	0.015	1	2	1	ENSG00000213512
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158716	DUSP23	protein_coding	0.10927957727402131	0.3493519925019474	0.62	0.681	1	128	94	ENSG00000158716
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171574	ZNF584	protein_coding	0.10935783126308163	-0.024093301	0.105	0.143	1	9	9	ENSG00000171574
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000086062	B4GALT1	protein_coding	0.10938346339584062	-0.078438746	0.252	0.316	1	26	26	ENSG00000086062
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000068438	FTSJ1	protein_coding	0.10943517169014348	0.1482355469924035	0.186	0.246	1	15	16	ENSG00000068438
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184922	FMNL1	protein_coding	0.10946246873155878	-1.276261298	0.008	0.023	1	1	1	ENSG00000184922
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135643	KCNMB4	protein_coding	0.10950881949546265	0.17025385002936577	0.097	0.071	1	8	5	ENSG00000135643
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164953	TMEM67	protein_coding	0.10954540137028151	-0.245226963	0.349	0.405	1	37	41	ENSG00000164953
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162526	TSSK3	protein_coding	0.1097100682473375	-0.751462104	0.004	0.017	1	0	1	ENSG00000162526
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164938	TP53INP1	protein_coding	0.10973996147242394	1.1119992274580044	0.167	0.137	1	19	9	ENSG00000164938
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000010810	FYN	protein_coding	0.10979396724423429	0.43493040369985836	0.488	0.501	1	66	46	ENSG00000010810
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000146021	KLHL3	protein_coding	0.10988311154448097	0.3880067256533799	0.047	0.029	1	4	2	ENSG00000146021
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000155254	MARVELD1	protein_coding	0.1098907769174424	0.5609376596330777	0.399	0.392	1	47	36	ENSG00000155254
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183722	LHFPL6	protein_coding	0.11000363060789088	0.6904906904738455	0.349	0.338	1	41	28	ENSG00000183722
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000118454	ANKRD13C	protein_coding	0.11001039939713485	-0.118029709	0.225	0.283	1	22	19	ENSG00000118454
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116871	MAP7D1	protein_coding	0.11003532065097038	0.42625607440664426	0.461	0.455	1	56	44	ENSG00000116871
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000180914	OXTR	protein_coding	0.1101143873313536	1.3607498596781369	0.019	0.009	1	1	1	ENSG00000180914
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164077	MON1A	protein_coding	0.11019123026606167	0.73251008	0.155	0.123	1	13	7	ENSG00000164077
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187068	C3orf70	protein_coding	0.11029189265810735	0.4971715785629476	0.151	0.119	1	13	8	ENSG00000187068
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000131242	RAB11FIP4	protein_coding	0.11040758265773154	-0.112194114	0.089	0.126	1	8	8	ENSG00000131242
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000159596	TMEM69	protein_coding	0.11047761713260622	0.007730697	0.225	0.283	1	19	19	ENSG00000159596
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197136	PCNX3	protein_coding	0.11063520600324428	1.0238143712215027	0.147	0.12	1	12	7	ENSG00000197136
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000048471	SNX29	protein_coding	0.11071531606826963	-0.050912981	0.159	0.206	1	13	13	ENSG00000048471
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163492	CCDC141	protein_coding	0.11074583298345109	-1.359609189	0	0.01	1	0	1	ENSG00000163492
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000156234	CXCL13	protein_coding	0.11074583298345109	-1.460844536	0	0.01	1	0	1	ENSG00000156234
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167549	CORO6	protein_coding	0.11074583298345109	-0.359886357	0	0.01	1	0	1	ENSG00000167549
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000114279	FGF12	protein_coding	0.11074583298345109	-0.459227347	0	0.01	1	0	1	ENSG00000114279
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000153283	CD96	protein_coding	0.11074583298345109	-0.417976942	0	0.01	1	0	1	ENSG00000153283
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000117983	MUC5B	protein_coding	0.11074583298345109	-0.161490345	0	0.01	1	0	1	ENSG00000117983
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000203930	LINC00632	lncRNA	0.11074583298345109	-1.73124842	0	0.01	1	0	1	ENSG00000203930
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229666	MAST4-AS1	lncRNA	0.11074583298345109	-0.275980263	0	0.01	1	0	1	ENSG00000229666
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183570	PCBP3	protein_coding	0.11074583298345109	-0.598157416	0	0.01	1	0	1	ENSG00000183570
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100033	PRODH	protein_coding	0.11074583298345109	-0.508972535	0	0.01	1	0	1	ENSG00000100033
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204956	PCDHGA1	protein_coding	0.11074583298345109	-0.414871699	0	0.01	1	0	1	ENSG00000204956
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000083454	P2RX5	protein_coding	0.11074583298345109	0.18394787867850226	0	0.01	1	0	1	ENSG00000083454
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183850	ZNF730	protein_coding	0.11074583298345109	-0.106662192	0	0.01	1	0	1	ENSG00000183850
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204323	SMIM5	protein_coding	0.11074583298345109	-2.966789646	0	0.01	1	0	1	ENSG00000204323
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112562	SMOC2	protein_coding	0.11074583298345109	-1.632871226	0	0.01	1	0	1	ENSG00000112562
